Treatment;Tree;Flask_code;flask;Species;cutting;Bud;Flushed;BBdate;BBdelay;Alive;cutting_code
26/14;8;26/14-15;15;Betula;1;4;1;43185;25;1;26/14-151
26/14;8;26/14-15;15;Fagus;1;1;1;43201;41;1;26/14-151
26/14;8;26/14-15;15;Fagus;1;2;0;;;1;26/14-151
26/14;8;26/14-15;15;Fagus;1;3;0;;;1;26/14-151
26/14;8;26/14-15;15;Fagus;1;4;0;;;0;26/14-151
26/14;8;26/14-15;15;Quercus;1;1;0;;;1;26/14-151
26/14;8;26/14-15;15;Quercus;1;2;1;43189;29;1;26/14-151
26/14;8;26/14-15;15;Quercus;1;3;0;;;1;26/14-151
26/14;8;26/14-15;15;Quercus;1;4;0;;;0;26/14-151
26/14;8;26/14-16;16;Acer;2;1;1;43196;36;1;26/14-162
26/14;8;26/14-16;16;Acer;2;2;0;;;1;26/14-162
26/14;8;26/14-16;16;Acer;2;3;0;;;1;26/14-162
26/14;8;26/14-16;16;Acer;2;4;0;;;1;26/14-162
26/14;8;26/14-16;16;Betula;2;1;1;43189;29;1;26/14-162
26/14;8;26/14-16;16;Betula;2;2;1;43194;34;1;26/14-162
26/14;8;26/14-16;16;Betula;2;3;1;43194;34;1;26/14-162
26/14;8;26/14-16;16;Betula;2;4;1;43185;25;1;26/14-162
26/14;8;26/14-16;16;Fagus;2;1;0;;;1;26/14-162
26/14;8;26/14-16;16;Fagus;2;2;0;;;1;26/14-162
26/14;8;26/14-16;16;Fagus;2;3;0;;;1;26/14-162
26/14;8;26/14-16;16;Fagus;2;4;0;;;1;26/14-162
26/14;8;26/14-16;16;Quercus;2;1;0;;;1;26/14-162
26/14;8;26/14-16;16;Quercus;2;2;0;;;1;26/14-162
26/14;8;26/14-16;16;Quercus;2;3;0;;;0;26/14-162
26/14;8;26/14-16;16;Quercus;2;4;0;;;0;26/14-162
26/14;9;26/14-17;17;Acer;1;1;1;43196;36;1;26/14-171
26/14;9;26/14-17;17;Acer;1;2;1;43201;41;1;26/14-171
26/14;9;26/14-17;17;Acer;1;3;0;;;1;26/14-171
26/14;9;26/14-17;17;Acer;1;4;0;;;0;26/14-171
26/14;9;26/14-17;17;Betula;1;1;1;43185;25;1;26/14-171
26/14;9;26/14-17;17;Betula;1;2;1;43185;25;1;26/14-171
26/14;9;26/14-17;17;Betula;1;3;1;43185;25;1;26/14-171
26/14;9;26/14-17;17;Betula;1;4;1;43185;25;1;26/14-171
26/14;9;26/14-17;17;Fagus;1;1;1;43203;43;1;26/14-171
26/14;9;26/14-17;17;Fagus;1;2;0;;;1;26/14-171
26/14;9;26/14-17;17;Fagus;1;3;0;;;1;26/14-171
26/14;9;26/14-17;17;Fagus;1;4;0;;;0;26/14-171
26/14;9;26/14-17;17;Quercus;1;1;0;;;1;26/14-171
26/14;9;26/14-17;17;Quercus;1;2;1;43192;32;1;26/14-171
26/14;9;26/14-17;17;Quercus;1;3;1;43192;32;1;26/14-171
26/14;9;26/14-17;17;Quercus;1;4;0;;;1;26/14-171
26/14;9;26/14-18;18;Acer;2;1;1;43194;34;1;26/14-182
26/14;9;26/14-18;18;Acer;2;2;1;43194;34;1;26/14-182
26/14;9;26/14-18;18;Acer;2;3;1;43201;41;1;26/14-182
26/14;9;26/14-18;18;Acer;2;4;1;43201;41;1;26/14-182
26/14;9;26/14-18;18;Betula;2;1;1;43189;29;1;26/14-182
26/14;9;26/14-18;18;Betula;2;2;1;43189;29;1;26/14-182
26/14;9;26/14-18;18;Betula;2;3;1;43189;29;1;26/14-182
26/14;9;26/14-18;18;Betula;2;4;1;43187;27;1;26/14-182
26/14;9;26/14-18;18;Fagus;2;1;1;43220;60;1;26/14-182
26/14;9;26/14-18;18;Fagus;2;2;0;;;1;26/14-182
26/14;9;26/14-18;18;Fagus;2;3;0;;;1;26/14-182
26/14;9;26/14-18;18;Fagus;2;4;0;;;1;26/14-182
26/14;9;26/14-18;18;Quercus;2;1;1;43189;29;1;26/14-182
26/14;9;26/14-18;18;Quercus;2;2;0;;;0;26/14-182
26/14;9;26/14-18;18;Quercus;2;3;1;43192;32;1;26/14-182
26/14;9;26/14-18;18;Quercus;2;4;0;;;0;26/14-182
26/14;10;26/14-19;19;Acer;1;1;1;43187;27;1;26/14-191
26/14;10;26/14-19;19;Acer;1;2;0;;;1;26/14-191
26/14;10;26/14-19;19;Acer;1;3;0;;;1;26/14-191
26/14;10;26/14-19;19;Acer;1;4;0;;;1;26/14-191
26/14;10;26/14-19;19;Betula;1;1;1;43178;18;1;26/14-191
26/14;10;26/14-19;19;Betula;1;2;1;43178;18;1;26/14-191
26/14;10;26/14-19;19;Betula;1;3;1;43178;18;1;26/14-191
26/14;10;26/14-19;19;Betula;1;4;1;43180;20;1;26/14-191
26/14;10;26/14-19;19;Fagus;1;1;0;;;1;26/14-191
26/14;10;26/14-19;19;Fagus;1;2;0;;;1;26/14-191
26/14;10;26/14-19;19;Fagus;1;3;0;;;1;26/14-191
26/14;10;26/14-19;19;Fagus;1;4;0;;;0;26/14-191
26/14;10;26/14-19;19;Quercus;1;1;1;43196;36;1;26/14-191
26/14;10;26/14-19;19;Quercus;1;2;1;43192;32;1;26/14-191
26/14;10;26/14-19;19;Quercus;1;3;0;;;0;26/14-191
26/14;10;26/14-19;19;Quercus;1;4;1;43192;32;1;26/14-191
26/14;10;26/14-20;20;Acer;2;1;1;43187;27;1;26/14-202
26/14;10;26/14-20;20;Acer;2;2;0;;;1;26/14-202
26/14;10;26/14-20;20;Acer;2;3;1;43201;41;1;26/14-202
26/14;10;26/14-20;20;Acer;2;4;0;;;1;26/14-202
26/14;10;26/14-20;20;Betula;2;1;1;43178;18;1;26/14-202
26/14;10;26/14-20;20;Betula;2;2;1;43178;18;1;26/14-202
26/14;10;26/14-20;20;Betula;2;3;1;43178;18;1;26/14-202
26/14;10;26/14-20;20;Betula;2;4;1;43178;18;1;26/14-202
26/14;10;26/14-20;20;Fagus;2;1;0;;;1;26/14-202
26/14;10;26/14-20;20;Fagus;2;2;0;;;1;26/14-202
26/14;10;26/14-20;20;Fagus;2;3;0;;;1;26/14-202
26/14;10;26/14-20;20;Fagus;2;4;0;;;0;26/14-202
26/14;10;26/14-20;20;Quercus;2;1;1;43189;29;1;26/14-202
26/14;10;26/14-20;20;Quercus;2;2;0;;;0;26/14-202
26/14;10;26/14-20;20;Quercus;2;3;1;43192;32;1;26/14-202
26/14;10;26/14-20;20;Quercus;2;4;0;;;0;26/14-202
