"mean";"2.5%";"25%";"50%";"75%";"97.5%";"Rhat";"mcse";"5%";"95%"
"b[as.factor(treatment.adj)5_14/22 Tree:4]";-0.401471614246005;-2.84159768915486;-1.11103402747577;-0.338233457916438;0.337254242014754;1.82902177222889;0.999898719721321;0.0199030740729051;-2.39355884899551;1.49217601111973
"b[as.factor(treatment.adj)6_10/26 Tree:4]";-2.11838372626166;-5.00723995870194;-2.99781005659515;-2.09032774643223;-1.17955189702553;0.61051755038932;1.00016847099295;0.0247521224593669;-4.47951209785729;0.196308190279896
"b[(Intercept) Tree:5]";-6.23104239206422;-9.43978709859107;-7.20409543121321;-6.20372641859164;-5.21123724223472;-3.06702738463568;1.0034896309443;0.0559073916724888;-8.92153191379751;-3.68782175280136
"b[as.factor(treatment.adj)2_14/26 Tree:5]";-0.298221801047372;-2.54551205183211;-0.949622828352751;-0.222702790375519;0.371028239602085;1.69290869946046;1.00010765058519;0.0177274320479983;-2.08841623157983;1.3285923020787
"b[as.factor(treatment.adj)3_14/26d Tree:5]";1.42410778692123;-0.762104733797879;0.653079452834189;1.368586855536;2.14975047153574;3.9016387873284;0.999502996987709;0.0205533863918195;-0.379590476819271;3.4409447058853
"b[as.factor(treatment.adj)4_26/14 Tree:5]";0.231161465918838;-1.98029411655078;-0.512475353528156;0.201400924065497;0.956001721369577;2.5227869990483;1.00081268529204;0.0188720486509261;-1.54150784652677;2.11678024468906
"b[as.factor(treatment.adj)5_14/22 Tree:5]";1.38321201665921;-0.844421977589724;0.520149090986607;1.30516552083299;2.19094552810348;3.9930891766303;0.99980622454298;0.0212246203463596;-0.483509908875776;3.53955922412324
"b[as.factor(treatment.adj)6_10/26 Tree:5]";-1.1995410624569;-3.93278870581776;-2.10858841414203;-1.18834352313405;-0.247176461281124;1.47611317304429;1.00004323817656;0.0250212946979489;-3.50793840628389;1.07846900822113
"b[(Intercept) Tree:6]";4.37709021522436;1.19474269656517;3.42569264312671;4.34714645081003;5.38606674639577;7.46471758136327;1.00328509849543;0.0553264505777417;1.77615726220401;6.9535373832584
"b[as.factor(treatment.adj)2_14/26 Tree:6]";-0.781254578705621;-3.25154361290057;-1.41218778590759;-0.63995677731635;-0.0543718509890283;1.04125378555291;1.00178967853357;0.0220901002440802;-2.76995758788234;0.780600464649427
"b[as.factor(treatment.adj)3_14/26d Tree:6]";0.417130371369136;-1.7577942311951;-0.394849589686755;0.339166473568474;1.16977817224564;2.89523802970386;0.99973732920952;0.0237565100163616;-1.39064203347182;2.48850597420486
"b[as.factor(treatment.adj)4_26/14 Tree:6]";-0.112164620559523;-2.35892963172642;-0.792553292785695;-0.102669906166424;0.563650912552915;2.08285372767351;1.00011539651579;0.0189027491979172;-1.91464432990221;1.76320740925217
"b[as.factor(treatment.adj)5_14/22 Tree:6]";0.946626680457802;-1.15755149865683;0.151784780545745;0.887176081102302;1.69748699893031;3.28025551260364;0.999598694929908;0.0191717070771705;-0.850744742167959;2.93305909609925
"b[as.factor(treatment.adj)6_10/26 Tree:6]";0.598643222818552;-2.25266499802124;-0.326125278211456;0.620119115066885;1.50053067547909;3.37624739526481;0.999488716758529;0.0247869283658235;-1.72006549462586;2.89201908776243
"b[(Intercept) Tree:7]";5.32144433572186;2.05289299652975;4.31540381886228;5.28617901101808;6.35396291274801;8.40390971801947;1.00480169933812;0.0551096451577954;2.74682977377759;7.91500954482926
"b[as.factor(treatment.adj)2_14/26 Tree:7]";-1.17529306524677;-3.68979526679835;-1.88958657056133;-1.06710388143471;-0.35120082335805;0.801224605693191;1.00129363290868;0.02427906590998;-3.18101029497243;0.474244745062177
"b[as.factor(treatment.adj)3_14/26d Tree:7]";-0.284749053346794;-2.70367376435288;-1.07615260087487;-0.304263517661882;0.499757845078718;2.28740750407327;1.00060428726728;0.0228296953159726;-2.28078505551867;1.79118134065328
"b[as.factor(treatment.adj)4_26/14 Tree:7]";0.473314720957245;-1.77923037609895;-0.248647466861041;0.445981556067541;1.189958298398;2.79913675709929;1.00055439662967;0.0215391459546443;-1.39333174758162;2.40665512490136
"b[as.factor(treatment.adj)5_14/22 Tree:7]";0.197610388550758;-2.07107760795982;-0.614194081455252;0.15925100647319;0.972268385020518;2.78868025915787;1.00050868771447;0.0207310123975376;-1.74852092125983;2.34943916610803
"b[as.factor(treatment.adj)6_10/26 Tree:7]";4.73136503902353;1.93848734560046;3.65807608276094;4.64286552468551;5.75678350195125;7.95283173129169;1.00036810656601;0.0310711399714743;2.28752062083639;7.42559529689402
"b[(Intercept) Tree:8]";2.4596953570626;-0.768249442714173;1.48998712048634;2.43407031090072;3.48635148266379;5.45180454310209;1.00503996266932;0.0554894843923731;-0.118784890554266;4.98098239883652
"b[as.factor(treatment.adj)2_14/26 Tree:8]";-0.413350565972876;-2.6538466679259;-0.993578412584851;-0.354240746764076;0.211120968123488;1.46514756165894;1.00151375756148;0.0187078654437192;-2.14675139932949;1.16984248647226
"b[as.factor(treatment.adj)3_14/26d Tree:8]";-0.206935204278218;-2.43802326273731;-0.922703369726624;-0.247525627273967;0.490517945064819;2.15255924827718;1.00110638101768;0.0225203766141906;-2.05295247631211;1.67419976810398
"b[as.factor(treatment.adj)4_26/14 Tree:8]";1.36649425079575;-0.633768692252271;0.590211005051683;1.24670490281161;2.04762493287098;3.86915722671854;1.00074567751366;0.0219918873385829;-0.305057073150018;3.41302944155889
"b[as.factor(treatment.adj)5_14/22 Tree:8]";-0.972033021949751;-3.37853754568695;-1.71341053294514;-0.915405699541321;-0.207062780928927;1.18551835501684;1.00023310030846;0.020300426575466;-2.94624139339152;0.809993586235502
"b[as.factor(treatment.adj)6_10/26 Tree:8]";0.12247662601226;-2.61516032659838;-0.79506438221857;0.149203185125667;1.01442991056434;2.82922093871437;0.999446834359599;0.026662924607977;-2.14584949456426;2.38404268152847
"b[(Intercept) Tree:9]";2.47074215519461;-0.675144189844419;1.47243226162142;2.46369025868518;3.49441203426855;5.5974279539419;1.00287640295806;0.055307660758532;-0.100301918285584;5.05619122741517
"b[as.factor(treatment.adj)2_14/26 Tree:9]";-0.137522612420197;-2.103061521327;-0.683978888138984;-0.100305558686257;0.404413951229048;1.75908372226636;1.00014448174282;0.0168698351847287;-1.73864103899333;1.41787090144007
"b[as.factor(treatment.adj)3_14/26d Tree:9]";-1.34124000596713;-3.91903605832927;-2.0265609441486;-1.22336311594325;-0.539437334874309;0.610012915882784;1.00085531885252;0.0218442675326892;-3.4279262177803;0.297808281981543
"b[as.factor(treatment.adj)4_26/14 Tree:9]";-0.141599306907272;-2.40542282817266;-0.782946830151462;-0.0831486111603227;0.532627979077409;1.80215839394905;0.99940099115581;0.0183729157638542;-1.9093618234934;1.48063496518167
"b[as.factor(treatment.adj)5_14/22 Tree:9]";-0.441993112403948;-2.75087262452801;-1.14960670860139;-0.412981251144362;0.301764090393048;1.75900045830672;0.99945171493693;0.0194815314108522;-2.34273030458905;1.3471004867672
"b[as.factor(treatment.adj)6_10/26 Tree:9]";-0.516953066442259;-3.36006999804648;-1.37049222185082;-0.470204571124911;0.386953415008489;2.07404520571585;1.00064299342793;0.0243081814911283;-2.79349441097855;1.6428195782765
"b[(Intercept) Tree:10]";-4.78970240470567;-8.12664288515761;-5.75986613411083;-4.78805073958831;-3.78199379849395;-1.69154310274056;1.00389592594101;0.0562027522718958;-7.45129339477362;-2.21567565736991
"b[as.factor(treatment.adj)2_14/26 Tree:10]";0.962606657645414;-0.855357546246;0.211512330170151;0.860264133245266;1.59055992748109;3.35271101906594;0.999506845426638;0.0196308152602516;-0.573676245429881;2.85879444010725
"b[as.factor(treatment.adj)3_14/26d Tree:10]";1.26756625688049;-0.822619583842293;0.478018985032759;1.1845671743723;1.97561878086223;3.77031562057006;0.999578065854082;0.0202769937058167;-0.488686686858279;3.33245922163571
"b[as.factor(treatment.adj)4_26/14 Tree:10]";-0.459289117002675;-2.76420368621857;-1.15092626910382;-0.43323701273099;0.245237441058981;1.81068502604986;1.00038471057913;0.0189853213865861;-2.36458869545337;1.33959563544576
"b[as.factor(treatment.adj)5_14/22 Tree:10]";-0.390498816522648;-2.9002102174227;-1.11660679924986;-0.342105915333322;0.375184775959988;1.8339043151617;1.00056786144577;0.0197524550263329;-2.45148572973554;1.46994455155883
"b[as.factor(treatment.adj)6_10/26 Tree:10]";-1.49125455852113;-4.37793841806631;-2.40112867558917;-1.48606105473335;-0.534720936371565;1.34498007737381;0.999658742822521;0.0245148782730621;-3.8435427761488;0.848228394502807
"sigma";3.36024710654449;3.14252146121016;3.27969873117773;3.35859177079554;3.43773065283792;3.59727281014869;0.999732955423784;0.00179954852676927;3.17313968138937;3.55624180232997
"Sigma[Tree:(Intercept),(Intercept)]";20.2546702553982;8.93820321253521;14.3015293831166;18.4485852340249;24.0651899309329;43.1090639989649;1.00022154934246;0.208716930824698;9.97579771983368;37.0646043970432
"Sigma[Tree:as.factor(treatment.adj)2_14/26,(Intercept)]";-0.966404888805736;-6.25395567224581;-2.01549961721863;-0.706396774403094;0.331547001446338;3.10313737957462;1.00046385455344;0.0403828236056135;-5.0390603918141;2.21176993345569
"Sigma[Tree:as.factor(treatment.adj)3_14/26d,(Intercept)]";-2.12086571798482;-7.35181792476815;-3.29255033124983;-1.81804412614426;-0.619430823510549;1.52111625232285;1.00013369392638;0.0503322005514479;-6.13775160852741;0.90493596190726
"Sigma[Tree:as.factor(treatment.adj)4_26/14,(Intercept)]";-0.282910537815819;-5.1210756130462;-1.41481632715744;-0.14918762003616;0.898500981239875;3.90692314165819;0.999602163303408;0.0408535379490751;-3.9647803923104;3.02743396804679
"Sigma[Tree:as.factor(treatment.adj)5_14/22,(Intercept)]";0.00109711916632008;-4.99128098042269;-1.13322194274503;0.0420298190377648;1.16998594184401;4.67719225893224;1.00108000163828;0.0400931828407309;-3.7076107059832;3.73423057292501
"Sigma[Tree:as.factor(treatment.adj)6_10/26,(Intercept)]";2.07281710680159;-2.90083928702989;0.259685297837919;1.79974716663324;3.56602420303149;8.26906987386399;1.00096299707212;0.056976930553063;-1.84651797962823;6.86049576336608
"Sigma[Tree:as.factor(treatment.adj)2_14/26,as.factor(treatment.adj)2_14/26]";2.18779841550224;0.113444904530333;0.807643066113408;1.66864794339714;2.9031289812379;7.42785191453808;1.00056676833265;0.0433074988234253;0.208684368049079;5.89456440091587
"Sigma[Tree:as.factor(treatment.adj)3_14/26d,as.factor(treatment.adj)2_14/26]";-0.060632815513665;-2.23601619505902;-0.421966862210598;-0.0131449741281894;0.323268252784536;1.96488550542882;1.00109503773593;0.0207908462062531;-1.58172043728432;1.40754439549033
"Sigma[Tree:as.factor(treatment.adj)4_26/14,as.factor(treatment.adj)2_14/26]";-0.321685103147669;-2.23666771362066;-0.718556569049121;-0.24080432438744;0.117478956180532;1.28964767142891;1.00218099644433;0.0181551020383928;-1.76727389324256;0.938281369183032
"Sigma[Tree:as.factor(treatment.adj)5_14/22,as.factor(treatment.adj)2_14/26]";-0.0109511679574019;-1.86404399485231;-0.360202145125;-0.0165668342570973;0.358187028456758;1.8186356187901;1.00322852086164;0.0167113564585186;-1.3491823942625;1.31385566754392
"Sigma[Tree:as.factor(treatment.adj)6_10/26,as.factor(treatment.adj)2_14/26]";-0.654936003192656;-3.4819558620068;-1.17559274417764;-0.474089450332011;0.0082488889560711;1.50266609261102;1.00366233075975;0.0286179279313983;-2.86433417953732;0.878009595710106
"Sigma[Tree:as.factor(treatment.adj)3_14/26d,as.factor(treatment.adj)3_14/26d]";2.69509945634754;0.421191045878162;1.3399700054415;2.19984125226917;3.50347163795115;7.80560730160863;1.0011524706707;0.0465505537227485;0.560661711499179;6.43743096360313
"Sigma[Tree:as.factor(treatment.adj)4_26/14,as.factor(treatment.adj)3_14/26d]";0.682676389839466;-1.27038580019043;-0.0603209934087081;0.376462199648198;1.17088298431263;4.12869630643976;1.00231028713744;0.033571880369784;-0.841307079563624;3.10769147695184
"Sigma[Tree:as.factor(treatment.adj)5_14/22,as.factor(treatment.adj)3_14/26d]";0.401860342027053;-1.32603312476824;-0.145102555846463;0.256141163161998;0.845410444728089;2.74228497206473;1.00030085249031;0.0207463019348432;-0.954663467643255;2.17579649233134
"Sigma[Tree:as.factor(treatment.adj)6_10/26,as.factor(treatment.adj)3_14/26d]";0.439402204183536;-1.63299094455941;-0.266376381435259;0.235541720434062;0.986084792599483;3.6525139297245;0.999641202569709;0.0259924295280927;-1.231930060311;2.69481048429054
"Sigma[Tree:as.factor(treatment.adj)4_26/14,as.factor(treatment.adj)4_26/14]";2.47588381146789;0.314961844958902;1.2014728959481;2.04104599963537;3.23905336453937;7.1673861238404;1.00053331688682;0.0459202191143126;0.490939328743393;5.87293291377408
"Sigma[Tree:as.factor(treatment.adj)5_14/22,as.factor(treatment.adj)4_26/14]";-0.0768050168863079;-2.41508366823211;-0.506859594001185;-0.0413113046045837;0.357090783858645;2.10187764809346;1.00039747657796;0.02077050210098;-1.79059390229336;1.51284887406788
"Sigma[Tree:as.factor(treatment.adj)6_10/26,as.factor(treatment.adj)4_26/14]";0.878077772126481;-1.12062016540231;0.0403457282165555;0.634745450132239;1.49187464530311;4.17084966042969;0.999714567409333;0.0301851388065704;-0.760238917184699;3.28584878599044
"Sigma[Tree:as.factor(treatment.adj)5_14/22,as.factor(treatment.adj)5_14/22]";2.93859687764235;0.46424526399295;1.47396662320518;2.43941115217609;3.83275128042336;8.32677310612349;1.00026486234139;0.048333900130598;0.638861843173209;7.04035074782489
"Sigma[Tree:as.factor(treatment.adj)6_10/26,as.factor(treatment.adj)5_14/22]";0.120199548669728;-2.79285539855194;-0.541739408112295;0.0362380916670691;0.725901294781629;3.47464100308813;1.00175284107832;0.0288474696120781;-2.08873448845773;2.59122857941351
"Sigma[Tree:as.factor(treatment.adj)6_10/26,as.factor(treatment.adj)6_10/26]";6.58921886128627;1.81956581713059;3.96926680299668;5.75680919106463;8.24637553784921;15.9081731467504;1.00040661373326;0.0767186870659173;2.1817176998175;13.5456528834594
